experiment_id,article_id,row_idx,row_text,row_label
1800,29,9,"['That’s', 'because', 'economic', 'growth', 'can', 'be', 'correlated', 'with', 'environmental', 'degradation', 'while', 'protecting', 'the']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1800,29,10,"['environment', 'is', 'sometimes', 'correlated', 'with', 'greater', 'poverty', 'However', 'those', 'correlations', ""don't"", 'prove', 'cause', 'and']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1800,29,11,"['effect', 'The', 'only', 'previous', 'study', 'analyzing', 'causality', 'based', 'on', 'an', 'area', 'in', 'Mexico', 'that', 'had', 'instituted', 'CCTs']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1800,29,12,"['supported', 'the', 'traditional', 'view', 'There', 'as', 'people', 'got', 'more', 'money', 'some', 'of', 'them', 'may', 'have', 'more', 'cleared', 'land']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1800,29,13,"['for', 'cattle', 'to', 'raise', 'for', 'meat', 'Ferraro', 'says']","[1, 0, 1, 1, 1, 1, 1, 1]"
1800,29,14,"['Such', 'programs', 'do', 'not', 'have', 'to', 'negatively', 'affect', 'the', 'environment', 'though', 'Ferraro', 'wanted', 'to', 'see', 'if', 'Indonesia’s']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1800,29,15,"['poverty-alleviation', 'program', 'was', 'affecting', 'deforestation']","[1, 1, 1, 1, 0]"
1800,29,16,"['Indonesia', 'has', 'the', 'third-largest', 'area', 'of', 'tropical', 'forest', 'in', 'the', 'world', 'and', 'one', 'of', 'the', 'highest', 'deforestation', 'rates']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1800,29,17,"['Ferraro', 'analyzed', 'satellite', 'data', 'showing', 'annual', 'forest', 'loss', 'from', '2008', 'to', '2012', 'including', 'during', 'Indonesia’s']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1800,29,18,"['phase-in', 'of', 'the', 'antipoverty', 'program', 'in', '7468', 'forested', 'villages', 'across', '15', 'provinces', 'We', 'see', 'that', 'the', 'program', 'is']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1800,29,19,"['associated', 'with', 'a', '30', 'percent', 'reduction', 'in', 'deforestation', 'Ferraro', 'says', 'That’s', 'likely', 'because', 'the', 'rural', 'poor', 'are']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1800,29,20,"['using', 'the', 'money', 'as', 'makeshift', 'insurance', 'policies', 'against', 'inclement', 'weather', 'Ferraro', 'says', 'Typically', 'if', 'rains', 'are']","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1800,29,21,"['delayed', 'people', 'may', 'clear', 'land', 'to', 'plant', 'more', 'rice', 'to', 'supplement', 'their', 'harvests']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
1800,29,22,"['Whether', 'this', 'research', 'translates', 'elsewhere', 'is', 'anybody’s', 'guess', 'Ferraro', 'suggests', 'the', 'results', 'may', 'transfer', 'to', 'other']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1800,29,23,"['parts', 'of', 'Asia', 'due', 'to', 'commonalities', 'such', 'as', 'the', 'importance', 'of', 'growing', 'rice', 'and', 'market', 'access', 'And', 'regardless']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1800,29,24,"['of', 'transferability', 'the', 'study', 'shows', 'that', 'what’s', 'good', 'for', 'people', 'may', 'also', 'be', 'good', 'for', 'the', 'environment', 'Even', 'if']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1800,29,25,"['this', 'program', 'didn’t', 'reduce', 'poverty', 'Ferraro', 'says', 'the', 'value', 'of', 'the', 'avoided', 'deforestation', 'just', 'for', 'carbon', 'dioxide']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1800,29,26,"['emissions', 'alone', 'is', 'more', 'than', 'the', 'program', 'costs']","[1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,0,"['I', 'mentioned', 'earlier', 'that', 'there', 'is', 'an', 'alternative', 'account', 'of', 'narrow', 'content', 'due', 'to', 'Ned', 'Block', 'Block’s', 'theory', 'resembles']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,1,"['Fodor’s', 'in', 'accepting', 'the', 'distinction', 'between', '“narrow', 'content”', 'and', '“broad', 'content”', 'Also', 'as', 'in', 'Fodor’s', 'theory', '“narrow']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,2,"['content”', 'is', 'supposed', 'to', 'be', 'a', 'mentalistic', 'notion', 'narrow', 'contents', 'depend', 'only', 'on', 'what', 'is', 'inside', 'the', 'speaker’s', 'head', 'and']","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,3,"['can', 'be', 'described', 'without', 'taking', 'into', 'account', 'the', 'extension', 'of', 'a', 'term', 'or', 'sentence', 'So', 'that', '“water”', 'has', 'the', 'same', 'narrow']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,4,"['content', 'on', 'Earth', 'and', 'on', 'Twin', 'Earth', 'but', 'not', 'the', 'same', 'broad', 'content', 'as', 'in', 'Fodor’s', 'theory']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,5,"['Here', 'the', 'resemblance', 'to', 'Fodor’s', 'theory', 'ends;', 'although', 'Block', 'agrees', 'with', 'the', 'dominant', 'computational', 'approach', 'in', 'thinking']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,6,"['of', 'the', 'mind', 'or', 'brain', 'as', 'computing', 'with', '“representations”', 'in', 'a', '“language', 'of', 'thought”', 'he', 'does', 'not', 'take', 'a', 'stand', 'on']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,7,"['whether', 'this', 'is', 'an', 'innate', 'language', '(Fodor’s', 'Mentalese)', 'or', 'simply', 'the', 'local', 'natural', 'language', '(suitably', 'transcribed', 'into']","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]"
1801,48,8,"['neuronal', 'terms)', 'nor', 'does', 'he', 'regard', 'narrow', 'content', 'as', 'a', 'sense', 'of', '“meaning”', 'He', 'does', 'however', 'sometimes', 'use', 'the']","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,9,"['expressions', '“broad', 'meaning”', 'and', '“narrow', 'meaning”', 'and', 'also', 'speaks', 'of', '“two', 'ways', 'of', 'individuating', 'thought', 'contents”', 'just']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,10,"['as', 'Fodor', 'does', 'Rather', 'than', 'regarding', 'the', 'notion', 'of', '“meaning”', 'as', 'ambiguous', 'and', 'taking', '“narrow', 'content”', 'and', '“broad']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,11,"['content”', 'to', 'be', 'the', 'two', 'senses', '(or', 'rational', 'reconstructions', 'of', 'the', 'two', 'senses)', 'Block', 'regards', 'meaning', 'as', 'in', 'effect', 'the']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,12,"['ordered', 'pair', 'of', 'narrow', 'content', 'and', 'broad', 'content', 'For', 'Block', 'narrow', 'content', 'is', 'one', 'of', 'the', 'two', 'factors', 'determining']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,13,"['meaning', 'rather', 'than', 'a', 'kind', 'of', 'meaning', '(or', 'at', 'least', 'this', 'is', 'his', 'fallback', 'position)']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,14,"['Moreover', 'narrow', 'content', 'is', 'not', 'identified', 'with', 'a', 'function', 'of', 'observable', 'properties', 'as', 'it', 'was', 'in', 'Fodor’s', '(former)', 'theory']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,15,"['Rather', 'it', 'is', 'identified', 'with', '“conceptual', 'role”', 'What', 'is', 'conceptual', 'role']","[1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1]"
1801,48,16,"['Block', 'gives', 'a', 'number', 'of', 'people', 'credit', '(he', 'even', 'cites', 'Wittgenstein’s', 'remark', 'that', 'for', 'many', 'purposes', 'we', 'can', 'think', 'of']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,17,"['meaning', 'as', 'use', 'as', 'representing', 'this', 'approach)', 'Perhaps', 'the', 'clearest', 'origin', 'of', 'the', 'notion', 'is', 'in', 'the', 'work', 'of', 'Wilfrid', 'Sellars']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,18,"['who', 'describes', 'language', 'as', 'having', '“language-entry', 'rules”', '(think', 'of', 'these', 'as', 'rules', 'saying', 'that', 'when', 'the', 'speaker', 'has']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,19,"['certain', 'experiences', 'he', 'is', 'to', 'put', 'certain', 'sentences', 'in', 'the', '“belief', 'box”)', '“language-language”', 'rules', '(rules', 'that', 'when', 'the']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,20,"['speaker', 'accepts', 'certain', 'sentences', 'he', 'is', 'to', 'accept', 'certain', 'other', 'sentences)', 'and', '“language-exit', 'rules”', '(rules', 'saying', 'that']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,21,"['when', 'the', 'speaker', 'has', 'certain', 'sentences', 'in', 'the', 'belief', 'and', 'desire', 'boxes', 'he', 'is', 'to', 'perform', 'certain', 'bodily', 'movements', 'or', 'say']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,22,"['certain', 'words', 'and', 'so', 'on)', 'The', '“language-language”', 'rules', 'are', 'not', 'all', 'required', 'to', 'be', 'analytic', 'there', 'can', 'be', 'material', 'rules', 'of']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,23,"['inference', 'according', 'to', 'Sellars']","[1, 1, 1, 1]"
1801,48,24,"['The', 'important', 'thing', '(in', 'the', 'Sellars-Block', 'conception)', 'is', 'that', '(apart', 'from', 'the', 'reference', 'to', 'experiences', 'Block', 'would', 'no']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,25,"['doubt', 'replace', 'this', 'by', 'a', 'reference', 'to', 'outputs', 'from', 'Fodor’s', 'pattern-recognition', 'modules', 'in', 'the', 'case', 'of', 'the', 'language-entry']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,26,"['rules', 'and', 'to', 'bodily', 'movements', 'in', 'the', 'case', 'of', 'the', 'language-exit', 'rules)', 'the', 'conceptual', 'role', 'of', 'the', 'formulas', 'of', 'a', 'language']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
1801,48,27,"['can', 'be', 'described', 'entirely', 'syntactically', 'If', 'we', 'had', 'the', 'computational', 'description', 'of', 'the', 'syntactic', 'processes', 'into', 'which', 'words']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]"
1801,48,28,"['and', 'sentences', 'enter', 'then', 'we', 'would', 'be', 'in', 'a', 'position', 'to', 'computationally', 'define', 'the', 'relation', 'of', 'similarity', 'of', 'narrow', 'content:']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,29,"['words', 'are', 'similar', 'in', 'narrow', 'content', 'if', 'they', 'have', 'similar', '“conceptual', 'roles”', '(in', 'the', 'Sellars-Block', 'sense)', 'in', 'their', 'respective']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,30,"['languages', 'And', 'if', 'words', 'are', 'similar', 'in', 'narrow', 'content', 'and', 'also', 'have', 'the', 'same', 'reference', '(or', 'better', 'the', 'same', 'broad']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1801,48,31,"['content)', 'then', 'they', 'are', 'similar', 'in', 'meaning']","[1, 1, 1, 1, 1, 1, 1]"
1802,50,0,"['What', 'we', 'have', 'just', 'seen', 'to', 'hold', 'in', 'the', 'case', 'of', 'my', '(former)', 'account', 'also', 'holds', 'for', 'Lewis’s', 'account', 'His', 'account', 'too']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1802,50,1,"['says', 'that', 'to', 'have', 'psychological', 'states', 'is', 'just', 'to', 'be', 'a', '“model”', 'of', 'a', 'certain', 'theory', 'He', 'too', 'needs', 'to', 'restrict', 'the', 'notion', 'of']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1802,50,2,"['a', '“realizer”', 'so', 'that', 'highly', 'disjunctive', 'physical', 'states', '(like', 'the', 'ones', 'used', 'in', 'the', 'proof', 'in', 'the', 'Appendix)', 'do', 'not', 'count', 'as']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1802,50,3,"['realizers', 'even', 'if', 'they', 'satisfy', 'the', 'postulates', 'of', 'folk', 'psychology', 'Lewis', 'does', 'this', 'by', 'requiring', 'the', 'realizers', 'to', 'have', 'the']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1802,50,4,"['metaphysical', 'property', 'he', 'calls', 'naturalness', 'or', 'elite', 'But', 'this', 'means', 'that', 'his', 'theory', 'requires', 'that', 'each', 'organism', 'to', 'which']","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]"
1802,50,5,"['folk', 'psychology', 'applies', 'be', 'a', 'model', 'for', 'folk', 'psychology', 'in', 'just', 'the', 'sense', 'that', 'my', 'account', 'in', '“Philosophy', 'and', 'Our', 'Mental']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1802,50,6,"['Life”', 'required', 'that', 'is', 'that', 'such', 'an', 'organism', 'possess', 'one', 'physical', 'state', 'per', 'propositional', 'attitude', 'But', 'we', 'have', 'seen', 'that']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]"
1802,50,7,"['we', 'are', 'not', 'models', 'of', 'propositional-attitude', 'theory', 'in', 'that', '(highly', 'reductionist)', 'sense']","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]"
1802,50,8,"['I', 'can', 'exploit', 'my', 'arguments', 'to', 'make', 'a', 'further', 'point:', 'folk', 'psychology', 'cannot', 'play', 'the', 'explanatory', 'role', 'Lewis', 'wishes', 'it', 'to']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
1802,50,9,"['play', 'the', 'role', 'of', 'defining', 'the', 'propositional', 'attitudes', 'If', 'it', 'could', 'play', 'this', 'role', 'the', '“platitudes', 'which', 'are', 'common', 'knowledge']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]"
1802,50,10,"['among', 'us”', 'would', 'already', 'constitute', 'a', 'survey', 'of', 'all', 'possible', 'ways', 'of', 'having', 'any', 'belief', 'that', 'we', 'can', 'describe', 'And', 'Lewis']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1802,50,11,"['has', 'not', 'given', 'us', 'any', 'reason', 'to', 'believe', 'that', 'they', 'do', 'this']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1802,50,12,"['Consider', 'the', 'belief', 'that', '(apart', 'from', 'dirt)', 'snow', 'is', 'normally', 'white', 'Suppose', 'someone', 'who', 'lives', 'in', 'a', 'future', 'super-scientific']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
1802,50,13,"['culture', '(and', 'who', 'speaks', 'a', 'language', 'unrelated', 'to', 'any', 'present-day', 'language)', 'has', 'a', 'belief', 'that', 'should', 'be', 'so', 'interpreted', 'A']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1802,50,14,"['problem', 'in', 'the', 'radical', 'interpretation', 'of', 'a', 'language', 'spoken', 'by', 'beings', 'more', 'sophisticated', 'than', 'we']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]"
1802,50,15,"['How', 'would', 'this', 'be', 'determined', 'using', 'beliefs', 'of', 'our', 'culture', 'such', 'that', '“everyone', 'knows', 'them', 'everyone', 'knows', 'that']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1802,50,16,"['everyone', 'knows', 'them', 'and', 'so', 'on”']","[1, 1, 1, 1, 1, 1]"
1802,50,17,"['These', 'future', 'speakers', 'might', 'believe', 'that', 'snow', 'is', 'white', 'on', 'the', 'basis', 'of', 'a', 'quantum', 'mechanical', 'calculation', 'Perhaps', 'it']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]"
1802,50,18,"['snows', 'so', 'rarely', 'that', 'that', 'is', 'now', 'the', '“normal”', 'way', 'of', 'fixing', 'the', 'belief', 'that', 'snow', 'is', 'white', 'So', 'our', 'platitudes', 'about', 'what']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]"
1802,50,19,"['“sensory', 'stimulations”', 'cause', 'one', 'to', 'go', 'into', 'the', 'mental', 'state', 'of', 'believing', 'that', 'snow', 'is', 'white', '“with', 'so-and-so', 'probability”']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1802,50,20,"['will', 'not', 'apply', 'to', 'these', 'speakers', 'Imagine', 'that', 'they', 'not', 'only', 'come', 'to', 'the', 'belief', 'in', 'a', 'different', 'way', 'than', 'we', 'but', 'that', 'the']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1802,50,21,"['sensory', 'stimulations', 'that', 'suffice', 'for', 'us', 'do', 'not', 'suffice', 'for', 'most', 'of', 'them', 'at', 'least', 'without', 'lengthy', 'calculation', 'they', 'do', 'not']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1802,50,22,"['go', 'immediately', 'from', 'the', 'sensory', 'stimulations', 'to', 'the', '“mental', 'state”']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1803,26,0,"['Today', 'someone', 'reading', 'a', 'review', 'of', 'a', 'philosophical', 'book', 'in', 'the', 'New', 'York', 'Review', 'of', 'Books', 'might', 'well']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1803,26,1,"['encounter', 'the', 'word', 'intentionality', 'Yet', 'few', 'reviewers', 'ever', 'say', 'what', 'the', 'word', 'means', 'Not', 'that', 'the', 'word', 'is']","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1803,26,2,"['meaningless;', 'rather', 'it', 'has', 'become', 'a', 'chapter-heading', 'word:', 'a', 'word', 'which', 'stands', 'for', 'a', 'whole', 'range', 'of', 'topics']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1803,26,3,"['and', 'issues', 'rather', 'than', 'for', 'one', 'definite', 'subject', 'In', 'particular', 'the', 'following', 'facts', 'are', 'commonly', 'cited', 'as', 'examples']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1803,26,4,"['of', '“intentionality”:', '(1)', 'the', 'fact', 'that', 'words', 'sentences', 'and', 'other', '“representations”', 'have', 'meaning;', '(2)', 'the', 'fact', 'that']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1803,26,5,"['representations', 'may', 'refer', 'to', 'some', 'actually', 'existing', 'thing', 'or', 'each', 'of', 'a', 'number', 'of', 'actually', 'existing', 'things;', '(3)', 'the']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1803,26,6,"['fact', 'that', 'representations', 'may', 'be', 'about', 'something', 'which', 'does', 'not', 'exist;', 'and', '(4)', 'the', 'fact', 'that', 'a', 'state', 'of', 'mind']","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1803,26,7,"['may', 'have', 'a', 'state', 'of', 'affairs', 'as', 'its', 'object', 'as', 'when', 'someone', 'says', 'she', 'believes', 'that', 'he', 'is', 'trustworthy', 'he']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1803,26,8,"['hopes', 'that', 'his', 'boss', 'will', 'get', 'fired', 'she', 'fears', 'that', 'there', ""won't"", 'be', 'food', 'in', 'the', 'house']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1803,26,9,"['When', 'the', 'computer', 'revolution', 'burst', 'upon', 'the', 'world', 'it', 'was', 'widely', 'expected', '(and', 'claimed)', 'that', 'computer']","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1803,26,10,"['models', 'would', 'explain', 'the', 'nature', 'of', 'these', 'various', 'phenomena', 'In', 'short', 'people', 'expected', 'that', 'a', 'reductive', 'account']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]"
1803,26,11,"['of', 'the', 'various', 'topics', 'included', 'under', 'the', 'chapter', 'heading', 'intentionality', 'would', 'be', 'given', 'Now', 'that', 'this', 'has']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1803,26,12,"['proved', 'not', 'so', 'easy', 'a', 'number', 'of', 'thinkers', 'are', 'beginning', 'to', 'suggest', 'that', 'it', ""isn't"", 'so', 'bad', 'if', 'this', ""can't"", 'be', 'done;']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1803,26,13,"['intentionality', 'is', 'only', 'a', 'feature', 'of', 'folk', 'psychology', 'anyway', 'If', 'a', 'first-class', 'scientific', 'account', 'of', 'intentional', 'facts']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1803,26,14,"['and', 'phenomena', ""can't"", 'be', 'given', 'that', 'is', 'not', 'because', 'scientific', 'reductionism', 'is', 'not', 'the', 'right', 'line', 'to', 'take', 'in']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
1803,26,15,"['metaphysics', 'but', 'rather', 'it', 'is', 'because', 'there', 'is', 'so', 'to', 'speak', 'nothing', 'there', 'to', 'reduce']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1803,26,16,"['I', 'want', 'to', 'argue', 'that', 'both', 'attitudes', 'are', 'mistaken;', 'that', 'intentionality', ""won't"", 'be', 'reduced', 'and', ""won't"", 'go', 'away']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1803,26,17,"['The', 'claim', 'that', 'intentionality', ""won't"", 'be', 'reduced', 'and', ""won't"", 'go', 'away', 'has', 'sometimes', 'been', 'called', ""Brentano's""]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1803,26,18,"['thesis', 'after', 'a', 'philosopher', 'who', 'is', '(not', 'completely', 'accurately)', 'credited', 'with', 'defending', 'it', 'in', 'the', 'latter', 'part', 'of', 'the']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1803,26,19,"['nineteenth', 'century', 'Sometimes', 'the', 'view', 'is', 'stated', 'as', 'a', 'positive', 'claim:', 'the', 'claim', 'that', 'intentionality', 'is', 'a', 'primitive']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1803,26,20,"['phenomenon', 'in', 'fact', 'the', 'phenomenon', 'that', 'relates', 'thought', 'and', 'thing', 'minds', 'and', 'the', 'external', 'world']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1803,26,21,"['In', 'a', 'sense', 'this', 'positive', 'view', 'follows', 'immediately', 'from', 'the', 'negative', 'one', 'but', 'there', 'is', 'a', 'joker', 'in', 'the', 'pack', 'The']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
1803,26,22,"['joker', 'is', 'the', 'old', 'philosophical', 'problem', 'about', 'the', 'One', 'and', 'the', 'Many', 'If', 'one', 'assumes', 'that', 'whenever', 'we', 'have']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
